date,temple_id,temple_name,visitor_count,occupancy_percentage,crowd_level,day_of_week,is_weekend,is_holiday,festival_name,is_festival,weather,temperature,season,hourly_distribution,factors
2022-08-13,3,Ambaji Temple,2797,66,moderate,Saturday,True,False,None,False,Cloudy,27,Monsoon,"{'4-6 AM': 335, '6-9 AM': -137, '9-12 PM': 559, '12-4 PM': 223, '4-7 PM': 1118, '7-10 PM': 699}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.05}"
2022-08-14,3,Ambaji Temple,3042,72,moderate,Sunday,True,False,None,False,Sunny,37,Monsoon,"{'4-6 AM': 365, '6-9 AM': -150, '9-12 PM': 608, '12-4 PM': 243, '4-7 PM': 1216, '7-10 PM': 760}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-15,3,Ambaji Temple,3526,83,high,Monday,False,True,Independence Day,True,Sunny,22,Monsoon,"{'4-6 AM': 423, '6-9 AM': -175, '9-12 PM': 705, '12-4 PM': 282, '4-7 PM': 1410, '7-10 PM': 881}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.4, 'weather': 1.0, 'holiday': 1.4, 'growth': 1.05}"
2022-08-16,3,Ambaji Temple,2327,55,moderate,Tuesday,False,False,None,False,Cloudy,26,Monsoon,"{'4-6 AM': 279, '6-9 AM': -114, '9-12 PM': 465, '12-4 PM': 186, '4-7 PM': 930, '7-10 PM': 581}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.05}"
2022-08-17,3,Ambaji Temple,1800,42,low,Wednesday,False,False,None,False,Sunny,29,Monsoon,"{'4-6 AM': 216, '6-9 AM': -90, '9-12 PM': 360, '12-4 PM': 144, '4-7 PM': 720, '7-10 PM': 450}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-18,3,Ambaji Temple,1756,41,low,Thursday,False,False,None,False,Partly Cloudy,22,Monsoon,"{'4-6 AM': 210, '6-9 AM': -86, '9-12 PM': 351, '12-4 PM': 140, '4-7 PM': 702, '7-10 PM': 439}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.05}"
2022-08-19,3,Ambaji Temple,3951,94,high,Friday,False,False,Janmashtami,True,Sunny,32,Monsoon,"{'4-6 AM': 474, '6-9 AM': -196, '9-12 PM': 790, '12-4 PM': 316, '4-7 PM': 1580, '7-10 PM': 987}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.75, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-20,3,Ambaji Temple,2710,64,moderate,Saturday,True,False,None,False,Sunny,33,Monsoon,"{'4-6 AM': 325, '6-9 AM': -134, '9-12 PM': 542, '12-4 PM': 216, '4-7 PM': 1084, '7-10 PM': 677}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-21,3,Ambaji Temple,2601,61,moderate,Sunday,True,False,None,False,Sunny,29,Monsoon,"{'4-6 AM': 312, '6-9 AM': -129, '9-12 PM': 520, '12-4 PM': 208, '4-7 PM': 1040, '7-10 PM': 650}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-22,3,Ambaji Temple,1852,44,low,Monday,False,False,None,False,Partly Cloudy,29,Monsoon,"{'4-6 AM': 222, '6-9 AM': -91, '9-12 PM': 370, '12-4 PM': 148, '4-7 PM': 740, '7-10 PM': 463}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.05}"
2022-08-23,3,Ambaji Temple,1974,47,low,Tuesday,False,False,None,False,Light Rain,31,Monsoon,"{'4-6 AM': 236, '6-9 AM': -95, '9-12 PM': 394, '12-4 PM': 157, '4-7 PM': 789, '7-10 PM': 493}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.05}"
2022-08-24,3,Ambaji Temple,1770,42,low,Wednesday,False,False,None,False,Sunny,30,Monsoon,"{'4-6 AM': 212, '6-9 AM': -87, '9-12 PM': 354, '12-4 PM': 141, '4-7 PM': 708, '7-10 PM': 442}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-25,3,Ambaji Temple,1874,44,low,Thursday,False,False,None,False,Sunny,22,Monsoon,"{'4-6 AM': 224, '6-9 AM': -90, '9-12 PM': 374, '12-4 PM': 149, '4-7 PM': 749, '7-10 PM': 468}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-26,3,Ambaji Temple,2445,58,moderate,Friday,False,False,None,False,Sunny,22,Monsoon,"{'4-6 AM': 293, '6-9 AM': -121, '9-12 PM': 489, '12-4 PM': 195, '4-7 PM': 978, '7-10 PM': 611}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-27,3,Ambaji Temple,3024,72,moderate,Saturday,True,False,None,False,Partly Cloudy,34,Monsoon,"{'4-6 AM': 362, '6-9 AM': -148, '9-12 PM': 604, '12-4 PM': 241, '4-7 PM': 1209, '7-10 PM': 756}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.05}"
2022-08-28,3,Ambaji Temple,2874,68,moderate,Sunday,True,False,None,False,Sunny,20,Monsoon,"{'4-6 AM': 344, '6-9 AM': -140, '9-12 PM': 574, '12-4 PM': 229, '4-7 PM': 1149, '7-10 PM': 718}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-29,3,Ambaji Temple,1863,44,low,Monday,False,False,None,False,Sunny,30,Monsoon,"{'4-6 AM': 223, '6-9 AM': -91, '9-12 PM': 372, '12-4 PM': 149, '4-7 PM': 745, '7-10 PM': 465}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-30,3,Ambaji Temple,2562,61,moderate,Tuesday,False,False,None,False,Sunny,36,Monsoon,"{'4-6 AM': 307, '6-9 AM': -125, '9-12 PM': 512, '12-4 PM': 204, '4-7 PM': 1024, '7-10 PM': 640}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-08-31,3,Ambaji Temple,1777,42,low,Wednesday,False,False,None,False,Partly Cloudy,23,Monsoon,"{'4-6 AM': 213, '6-9 AM': -87, '9-12 PM': 355, '12-4 PM': 142, '4-7 PM': 710, '7-10 PM': 444}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.05}"
2022-09-01,3,Ambaji Temple,1997,47,low,Thursday,False,False,None,False,Partly Cloudy,30,Monsoon,"{'4-6 AM': 239, '6-9 AM': -97, '9-12 PM': 399, '12-4 PM': 159, '4-7 PM': 798, '7-10 PM': 499}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.05}"
2022-09-02,3,Ambaji Temple,2642,62,moderate,Friday,False,False,None,False,Partly Cloudy,34,Monsoon,"{'4-6 AM': 317, '6-9 AM': -130, '9-12 PM': 528, '12-4 PM': 211, '4-7 PM': 1056, '7-10 PM': 660}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.05}"
2022-09-03,3,Ambaji Temple,2605,62,moderate,Saturday,True,False,None,False,Sunny,35,Monsoon,"{'4-6 AM': 312, '6-9 AM': -129, '9-12 PM': 521, '12-4 PM': 208, '4-7 PM': 1042, '7-10 PM': 651}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-09-04,3,Ambaji Temple,2422,57,moderate,Sunday,True,False,None,False,Light Rain,33,Monsoon,"{'4-6 AM': 290, '6-9 AM': -118, '9-12 PM': 484, '12-4 PM': 193, '4-7 PM': 968, '7-10 PM': 605}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.05}"
2022-09-05,3,Ambaji Temple,1919,45,low,Monday,False,False,None,False,Sunny,30,Monsoon,"{'4-6 AM': 230, '6-9 AM': -93, '9-12 PM': 383, '12-4 PM': 153, '4-7 PM': 767, '7-10 PM': 479}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-09-06,3,Ambaji Temple,2439,58,moderate,Tuesday,False,False,None,False,Sunny,34,Monsoon,"{'4-6 AM': 292, '6-9 AM': -119, '9-12 PM': 487, '12-4 PM': 195, '4-7 PM': 975, '7-10 PM': 609}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-09-07,3,Ambaji Temple,1857,44,low,Wednesday,False,False,None,False,Sunny,30,Monsoon,"{'4-6 AM': 222, '6-9 AM': -90, '9-12 PM': 371, '12-4 PM': 148, '4-7 PM': 742, '7-10 PM': 464}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-09-08,3,Ambaji Temple,1814,43,low,Thursday,False,False,None,False,Sunny,32,Monsoon,"{'4-6 AM': 217, '6-9 AM': -88, '9-12 PM': 362, '12-4 PM': 145, '4-7 PM': 725, '7-10 PM': 453}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-09-09,3,Ambaji Temple,2385,56,moderate,Friday,False,False,None,False,Sunny,26,Monsoon,"{'4-6 AM': 286, '6-9 AM': -118, '9-12 PM': 477, '12-4 PM': 190, '4-7 PM': 954, '7-10 PM': 596}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.05}"
2022-09-10,3,Ambaji Temple,3032,72,moderate,Saturday,True,False,None,False,Sunny,30,Monsoon,"{'4-6 AM': 363, '6-9 AM': -149, '9-12 PM': 606, '12-4 PM': 242, '4-7 PM': 1212, '7-10 PM': 758}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-09-11,3,Ambaji Temple,2315,55,moderate,Sunday,True,False,None,False,Light Rain,24,Monsoon,"{'4-6 AM': 277, '6-9 AM': -114, '9-12 PM': 463, '12-4 PM': 185, '4-7 PM': 926, '7-10 PM': 578}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.06}"
2022-09-12,3,Ambaji Temple,1667,39,low,Monday,False,False,None,False,Partly Cloudy,36,Monsoon,"{'4-6 AM': 200, '6-9 AM': -81, '9-12 PM': 333, '12-4 PM': 133, '4-7 PM': 666, '7-10 PM': 416}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-09-13,3,Ambaji Temple,2801,66,moderate,Tuesday,False,False,None,False,Sunny,33,Monsoon,"{'4-6 AM': 336, '6-9 AM': -139, '9-12 PM': 560, '12-4 PM': 224, '4-7 PM': 1120, '7-10 PM': 700}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-09-14,3,Ambaji Temple,1951,46,low,Wednesday,False,False,None,False,Partly Cloudy,31,Monsoon,"{'4-6 AM': 234, '6-9 AM': -96, '9-12 PM': 390, '12-4 PM': 156, '4-7 PM': 780, '7-10 PM': 487}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-09-15,3,Ambaji Temple,1769,42,low,Thursday,False,False,None,False,Sunny,21,Monsoon,"{'4-6 AM': 212, '6-9 AM': -86, '9-12 PM': 353, '12-4 PM': 141, '4-7 PM': 707, '7-10 PM': 442}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-09-16,3,Ambaji Temple,2446,58,moderate,Friday,False,False,None,False,Sunny,33,Monsoon,"{'4-6 AM': 293, '6-9 AM': -120, '9-12 PM': 489, '12-4 PM': 195, '4-7 PM': 978, '7-10 PM': 611}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-09-17,3,Ambaji Temple,2641,62,moderate,Saturday,True,False,None,False,Sunny,21,Monsoon,"{'4-6 AM': 316, '6-9 AM': -130, '9-12 PM': 528, '12-4 PM': 211, '4-7 PM': 1056, '7-10 PM': 660}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-09-18,3,Ambaji Temple,2707,64,moderate,Sunday,True,False,None,False,Sunny,20,Monsoon,"{'4-6 AM': 324, '6-9 AM': -132, '9-12 PM': 541, '12-4 PM': 216, '4-7 PM': 1082, '7-10 PM': 676}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-09-19,3,Ambaji Temple,1883,44,low,Monday,False,False,None,False,Partly Cloudy,22,Monsoon,"{'4-6 AM': 225, '6-9 AM': -91, '9-12 PM': 376, '12-4 PM': 150, '4-7 PM': 753, '7-10 PM': 470}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-09-20,3,Ambaji Temple,2655,63,moderate,Tuesday,False,False,None,False,Partly Cloudy,29,Monsoon,"{'4-6 AM': 318, '6-9 AM': -131, '9-12 PM': 531, '12-4 PM': 212, '4-7 PM': 1062, '7-10 PM': 663}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-09-21,3,Ambaji Temple,1679,39,low,Wednesday,False,False,None,False,Partly Cloudy,20,Monsoon,"{'4-6 AM': 201, '6-9 AM': -81, '9-12 PM': 335, '12-4 PM': 134, '4-7 PM': 671, '7-10 PM': 419}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-09-22,3,Ambaji Temple,1913,45,low,Thursday,False,False,None,False,Sunny,23,Monsoon,"{'4-6 AM': 229, '6-9 AM': -94, '9-12 PM': 382, '12-4 PM': 153, '4-7 PM': 765, '7-10 PM': 478}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-09-23,3,Ambaji Temple,2529,60,moderate,Friday,False,False,None,False,Partly Cloudy,36,Monsoon,"{'4-6 AM': 303, '6-9 AM': -124, '9-12 PM': 505, '12-4 PM': 202, '4-7 PM': 1011, '7-10 PM': 632}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-09-24,3,Ambaji Temple,1578,37,low,Saturday,True,False,None,False,Heavy Rain,33,Monsoon,"{'4-6 AM': 189, '6-9 AM': -77, '9-12 PM': 315, '12-4 PM': 126, '4-7 PM': 631, '7-10 PM': 394}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.06}"
2022-09-25,3,Ambaji Temple,2758,65,moderate,Sunday,True,False,None,False,Cloudy,32,Monsoon,"{'4-6 AM': 330, '6-9 AM': -135, '9-12 PM': 551, '12-4 PM': 220, '4-7 PM': 1103, '7-10 PM': 689}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.06}"
2022-09-26,3,Ambaji Temple,3936,93,high,Monday,False,False,Navratri Start,True,Cloudy,20,Monsoon,"{'4-6 AM': 472, '6-9 AM': -195, '9-12 PM': 787, '12-4 PM': 314, '4-7 PM': 1574, '7-10 PM': 984}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 2.5, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.06}"
2022-09-27,3,Ambaji Temple,6870,100,high,Tuesday,False,False,Navratri Start,True,Sunny,36,Monsoon,"{'4-6 AM': 824, '6-9 AM': -342, '9-12 PM': 1374, '12-4 PM': 549, '4-7 PM': 2748, '7-10 PM': 1717}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 2.5, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-09-28,3,Ambaji Temple,4336,100,high,Wednesday,False,False,Navratri Start,True,Cloudy,23,Monsoon,"{'4-6 AM': 520, '6-9 AM': -215, '9-12 PM': 867, '12-4 PM': 346, '4-7 PM': 1734, '7-10 PM': 1084}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 2.5, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.06}"
2022-09-29,3,Ambaji Temple,3519,83,high,Thursday,False,False,Navratri Start,True,Light Rain,27,Monsoon,"{'4-6 AM': 422, '6-9 AM': -173, '9-12 PM': 703, '12-4 PM': 281, '4-7 PM': 1407, '7-10 PM': 879}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 2.5, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.06}"
2022-09-30,3,Ambaji Temple,6059,100,high,Friday,False,False,Navratri Start,True,Sunny,30,Monsoon,"{'4-6 AM': 727, '6-9 AM': -300, '9-12 PM': 1211, '12-4 PM': 484, '4-7 PM': 2423, '7-10 PM': 1514}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 2.5, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-10-01,3,Ambaji Temple,15573,100,high,Saturday,True,False,Navratri Start,True,Cloudy,27,Autumn,"{'4-6 AM': 1868, '6-9 AM': -776, '9-12 PM': 3114, '12-4 PM': 1245, '4-7 PM': 6229, '7-10 PM': 3893}","{'seasonal': 1.5, 'weekday': 1.4, 'festival': 2.5, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.06}"
2022-10-02,3,Ambaji Temple,19650,100,high,Sunday,True,True,Navratri Start,True,Sunny,24,Autumn,"{'4-6 AM': 2358, '6-9 AM': -982, '9-12 PM': 3930, '12-4 PM': 1572, '4-7 PM': 7860, '7-10 PM': 4912}","{'seasonal': 1.5, 'weekday': 1.4, 'festival': 2.5, 'weather': 1.0, 'holiday': 1.4, 'growth': 1.06}"
2022-10-03,3,Ambaji Temple,10121,100,high,Monday,False,False,Navratri Start,True,Sunny,22,Autumn,"{'4-6 AM': 1214, '6-9 AM': -504, '9-12 PM': 2024, '12-4 PM': 809, '4-7 PM': 4048, '7-10 PM': 2530}","{'seasonal': 1.5, 'weekday': 0.85, 'festival': 2.5, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-10-04,3,Ambaji Temple,11727,100,high,Tuesday,False,False,Navratri Start,True,Light Rain,36,Autumn,"{'4-6 AM': 1407, '6-9 AM': -584, '9-12 PM': 2345, '12-4 PM': 938, '4-7 PM': 4690, '7-10 PM': 2931}","{'seasonal': 1.5, 'weekday': 1.3, 'festival': 2.5, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.06}"
2022-10-05,3,Ambaji Temple,7418,100,high,Wednesday,False,False,Dussehra,True,Cloudy,36,Autumn,"{'4-6 AM': 890, '6-9 AM': -369, '9-12 PM': 1483, '12-4 PM': 593, '4-7 PM': 2967, '7-10 PM': 1854}","{'seasonal': 1.5, 'weekday': 0.85, 'festival': 2.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.06}"
2022-10-06,3,Ambaji Temple,4358,100,high,Thursday,False,False,None,False,Partly Cloudy,28,Autumn,"{'4-6 AM': 522, '6-9 AM': -215, '9-12 PM': 871, '12-4 PM': 348, '4-7 PM': 1743, '7-10 PM': 1089}","{'seasonal': 1.5, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-10-07,3,Ambaji Temple,5169,100,high,Friday,False,False,None,False,Cloudy,25,Autumn,"{'4-6 AM': 620, '6-9 AM': -256, '9-12 PM': 1033, '12-4 PM': 413, '4-7 PM': 2067, '7-10 PM': 1292}","{'seasonal': 1.5, 'weekday': 1.2, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.06}"
2022-10-08,3,Ambaji Temple,6747,100,high,Saturday,True,False,None,False,Sunny,34,Autumn,"{'4-6 AM': 809, '6-9 AM': -334, '9-12 PM': 1349, '12-4 PM': 539, '4-7 PM': 2698, '7-10 PM': 1686}","{'seasonal': 1.5, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-10-09,3,Ambaji Temple,5845,100,high,Sunday,True,False,None,False,Sunny,31,Autumn,"{'4-6 AM': 701, '6-9 AM': -291, '9-12 PM': 1169, '12-4 PM': 467, '4-7 PM': 2338, '7-10 PM': 1461}","{'seasonal': 1.5, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-10-10,3,Ambaji Temple,3533,84,high,Monday,False,False,None,False,Sunny,32,Autumn,"{'4-6 AM': 423, '6-9 AM': -174, '9-12 PM': 706, '12-4 PM': 282, '4-7 PM': 1413, '7-10 PM': 883}","{'seasonal': 1.5, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-10-11,3,Ambaji Temple,6620,100,high,Tuesday,False,False,None,False,Partly Cloudy,30,Autumn,"{'4-6 AM': 794, '6-9 AM': -330, '9-12 PM': 1324, '12-4 PM': 529, '4-7 PM': 2648, '7-10 PM': 1655}","{'seasonal': 1.5, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-10-12,3,Ambaji Temple,3827,91,high,Wednesday,False,False,None,False,Sunny,31,Autumn,"{'4-6 AM': 459, '6-9 AM': -189, '9-12 PM': 765, '12-4 PM': 306, '4-7 PM': 1530, '7-10 PM': 956}","{'seasonal': 1.5, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-10-13,3,Ambaji Temple,3676,87,high,Thursday,False,False,None,False,Partly Cloudy,37,Autumn,"{'4-6 AM': 441, '6-9 AM': -183, '9-12 PM': 735, '12-4 PM': 294, '4-7 PM': 1470, '7-10 PM': 919}","{'seasonal': 1.5, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-10-14,3,Ambaji Temple,5319,100,high,Friday,False,False,None,False,Partly Cloudy,33,Autumn,"{'4-6 AM': 638, '6-9 AM': -263, '9-12 PM': 1063, '12-4 PM': 425, '4-7 PM': 2127, '7-10 PM': 1329}","{'seasonal': 1.5, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-10-15,3,Ambaji Temple,6214,100,high,Saturday,True,False,None,False,Sunny,30,Autumn,"{'4-6 AM': 745, '6-9 AM': -308, '9-12 PM': 1242, '12-4 PM': 497, '4-7 PM': 2485, '7-10 PM': 1553}","{'seasonal': 1.5, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-10-16,3,Ambaji Temple,6760,100,high,Sunday,True,False,None,False,Sunny,21,Autumn,"{'4-6 AM': 811, '6-9 AM': -337, '9-12 PM': 1352, '12-4 PM': 540, '4-7 PM': 2704, '7-10 PM': 1690}","{'seasonal': 1.5, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-10-17,3,Ambaji Temple,3076,73,moderate,Monday,False,False,None,False,Light Rain,22,Autumn,"{'4-6 AM': 369, '6-9 AM': -153, '9-12 PM': 615, '12-4 PM': 246, '4-7 PM': 1230, '7-10 PM': 769}","{'seasonal': 1.5, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.06}"
2022-10-18,3,Ambaji Temple,2982,71,moderate,Tuesday,False,False,None,False,Heavy Rain,32,Autumn,"{'4-6 AM': 357, '6-9 AM': -146, '9-12 PM': 596, '12-4 PM': 238, '4-7 PM': 1192, '7-10 PM': 745}","{'seasonal': 1.5, 'weekday': 1.3, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.06}"
2022-10-19,3,Ambaji Temple,4148,98,high,Wednesday,False,False,None,False,Partly Cloudy,20,Autumn,"{'4-6 AM': 497, '6-9 AM': -205, '9-12 PM': 829, '12-4 PM': 331, '4-7 PM': 1659, '7-10 PM': 1037}","{'seasonal': 1.5, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-10-20,3,Ambaji Temple,3836,91,high,Thursday,False,False,None,False,Sunny,20,Autumn,"{'4-6 AM': 460, '6-9 AM': -190, '9-12 PM': 767, '12-4 PM': 306, '4-7 PM': 1534, '7-10 PM': 959}","{'seasonal': 1.5, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-10-21,3,Ambaji Temple,5570,100,high,Friday,False,False,None,False,Sunny,26,Autumn,"{'4-6 AM': 668, '6-9 AM': -277, '9-12 PM': 1114, '12-4 PM': 445, '4-7 PM': 2228, '7-10 PM': 1392}","{'seasonal': 1.5, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.06}"
2022-10-22,3,Ambaji Temple,4522,100,high,Saturday,True,False,None,False,Light Rain,24,Autumn,"{'4-6 AM': 542, '6-9 AM': -223, '9-12 PM': 904, '12-4 PM': 361, '4-7 PM': 1808, '7-10 PM': 1130}","{'seasonal': 1.5, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.06}"
2022-10-23,3,Ambaji Temple,5926,100,high,Sunday,True,False,None,False,Partly Cloudy,31,Autumn,"{'4-6 AM': 711, '6-9 AM': -295, '9-12 PM': 1185, '12-4 PM': 474, '4-7 PM': 2370, '7-10 PM': 1481}","{'seasonal': 1.5, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
2022-10-24,3,Ambaji Temple,8482,100,high,Monday,False,False,Diwali,True,Partly Cloudy,35,Autumn,"{'4-6 AM': 1017, '6-9 AM': -421, '9-12 PM': 1696, '12-4 PM': 678, '4-7 PM': 3392, '7-10 PM': 2120}","{'seasonal': 1.5, 'weekday': 0.85, 'festival': 2.2, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.06}"
